"project","method_qual_name","release","loc","cbo","wmc","rfc","lcom","dit","noc","is_long_method","is_god_class"
"BOOKKEEPER","HubServerConfiguration/2[int,int]","4.2.0","4","2","7","1","17.0","3","0","0","0"
"BOOKKEEPER","getSSLServerPort/0","4.2.0","3","2","7","1","17.0","3","0","0","0"
"BOOKKEEPER","getCertName/0","4.2.0","3","2","7","1","17.0","3","0","0","0"
"BOOKKEEPER","getServerPort/0","4.2.0","3","2","7","1","17.0","3","0","0","0"
"BOOKKEEPER","getZkHost/0","4.2.0","3","2","7","1","17.0","3","0","0","0"
"BOOKKEEPER","getDefaultServerHedwigSocketAddress/0","4.2.0","3","2","1","1","0.0","3","0","0","0"
"BOOKKEEPER","run/0","4.2.0","4","1","2","3","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","4","3","2","5","0.0","1","0","0","0"
"BOOKKEEPER","TestCallback/1[java.util.concurrent.SynchronousQueue<java.lang.Boolean>]","4.2.0","3","2","3","1","3.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.2.0","9","2","3","1","3.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.2.0","9","2","3","1","3.0","1","0","0","0"
"BOOKKEEPER","getDefaultServerHedwigSocketAddress/0","4.2.0","3","2","2","2","1.0","1","0","0","0"
"BOOKKEEPER","getProxyPort/0","4.2.0","3","2","2","2","1.0","1","0","0","0"
"BOOKKEEPER","isSSLEnabled/0","4.2.0","4","2","5","2","3.0","4","0","0","0"
"BOOKKEEPER","isSubscriptionChannelSharingEnabled/0","4.2.0","3","2","5","2","3.0","4","0","0","0"
"BOOKKEEPER","getDefaultServerHost/0","4.2.0","8","2","5","2","3.0","4","0","0","0"
"BOOKKEEPER","deliver/5[org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.protocol.PubSubProtocol.Message,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.2.0","28","5","6","8","1.0","1","0","0","0"
"BOOKKEEPER","TestMessageHandler/1[java.util.concurrent.SynchronousQueue<java.lang.Boolean>]","4.2.0","3","5","6","8","1.0","1","0","0","0"
"BOOKKEEPER","testServerRedirect/0","4.2.0","4","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testAsyncUnsubscribeWithoutSubscription/0","4.2.0","4","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","getTopic/1[int]","4.2.0","3","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testCloseSubscription/0","4.2.0","21","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testCreateSubscriptionFailure/0","4.2.0","9","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","startDelivery/4[org.apache.hedwig.client.api.Subscriber,org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.client.api.MessageHandler]","4.2.0","9","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testSyncUnsubscribeWithoutSubscription/0","4.2.0","13","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testServerFailover/0","4.2.0","7","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testPublishWithBookKeeperError/0","4.2.0","8","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testStartDeliveryTwice/0","4.2.0","12","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testAttachToSubscriptionFailure/0","4.2.0","5","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testAsyncUnsubscribeWithInvalidSubscriberId/0","4.2.0","4","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testManualConsumeClient/0","4.2.0","37","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testSubscribeAndConsume/0","4.2.0","5","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testCreateSubscriptionSuccess/0","4.2.0","12","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","tearDown/0","4.2.0","7","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","startDelivery/3[org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.client.api.MessageHandler]","4.2.0","3","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testAttachToSubscriptionSuccess/0","4.2.0","16","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testSyncHubUnsubscribeWithInvalidSubscriberId/0","4.2.0","16","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","publishBatch/4[int,boolean,boolean,int]","4.2.0","8","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testSyncSubscribeWithInvalidSubscriberId/0","4.2.0","13","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testSyncUnsubscribeWithInvalidSubscriberId/0","4.2.0","13","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","stopDelivery/3[org.apache.hedwig.client.api.Subscriber,org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.server.integration.ByteString]","4.2.0","7","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","getClientConfiguration/0","4.2.0","3","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testAsyncHubSubscribeWithInvalidSubscriberId/0","4.2.0","7","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testServerFailoverPublishOnly/0","4.2.0","6","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testStopDelivery/0","4.2.0","27","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","subscribeToTopics/1[int]","4.2.0","10","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testSyncHubSubscribeWithInvalidSubscriberId/0","4.2.0","16","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","setUp/0","4.2.0","10","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","getMsg/1[int]","4.2.0","3","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","shutDownLastServer/0","4.2.0","10","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testAsyncHubUnsubscribeWithInvalidSubscriberId/0","4.2.0","7","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","TestHedwigHub/2[org.apache.hedwig.server.integration.TestHedwigHub.Mode,boolean]","4.2.0","5","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testConsumedMessagesInOrder/0","4.2.0","14","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","stopDelivery/2[org.apache.hedwig.server.integration.ByteString,org.apache.hedwig.server.integration.ByteString]","4.2.0","3","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testUnsubscribe/0","4.2.0","21","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","testAsyncSubscribeWithInvalidSubscriberId/0","4.2.0","4","37","71","69","49.0","6","0","0","1"
"BOOKKEEPER","run/0","4.2.0","3","1","1","1","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","3","1","1","1","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","3","1","1","1","0.0","1","0","0","0"
"BOOKKEEPER","isAutoSendConsumeMessageEnabled/0","4.2.0","3","0","1","0","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","4","1","1","2","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","4","1","2","3","0.0","1","0","0","0"
"BOOKKEEPER","getRetryRemoteSubscribeThreadRunInterval/0","4.2.0","3","1","2","0","1.0","4","0","0","0"
"BOOKKEEPER","NewRegionServerConfiguration/3[int,int,java.lang.String]","4.2.0","3","1","2","0","1.0","4","0","0","0"
"BOOKKEEPER","testAttachExistingSubscriptionsWhenARegionDown/0","4.2.0","50","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","TestHedwigRegion/1[boolean]","4.2.0","3","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","setUp/0","4.2.0","5","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","tearDown/0","4.2.0","3","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","testSubscribeAndConsumeWhenARegionDown/0","4.2.0","38","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","getServerConfiguration/3[int,int,java.lang.String]","4.2.0","3","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","configs/0","4.2.0","3","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","getRegionClientConfiguration/0","4.2.0","3","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","testMultiRegionSubscribeAndConsume/0","4.2.0","24","19","37","26","28.0","8","0","0","0"
"BOOKKEEPER","getDefaultServerHedwigSocketAddress/0","4.2.0","3","2","2","2","1.0","3","0","0","0"
"BOOKKEEPER","isSubscriptionChannelSharingEnabled/0","4.2.0","3","2","2","2","1.0","3","0","0","0"
"BOOKKEEPER","configs/0","4.2.0","3","4","2","1","1.0","4","0","0","0"
"BOOKKEEPER","TestHedwigHubSSL/1[boolean]","4.2.0","3","4","2","1","1.0","4","0","0","0"
"BOOKKEEPER","configs/0","4.2.0","3","4","2","1","1.0","4","0","0","0"
"BOOKKEEPER","TestHedwigHubRegular/1[boolean]","4.2.0","3","4","2","1","1.0","4","0","0","0"
"BOOKKEEPER","configs/0","4.2.0","3","4","2","1","1.0","4","0","0","0"
"BOOKKEEPER","TestHedwigHubProxy/1[boolean]","4.2.0","3","4","2","1","1.0","4","0","0","0"
"BOOKKEEPER","writeFactoryLayout/3[org.apache.hedwig.server.common.ServerConfiguration,java.lang.String,int]","4.2.0","5","7","5","17","3.0","3","0","0","0"
"BOOKKEEPER","testFactoryLayout/0","4.2.0","12","7","5","17","3.0","3","0","0","0"
"BOOKKEEPER","testCorruptedFactoryLayout/0","4.2.0","12","7","5","17","3.0","3","0","0","0"
"BOOKKEEPER","process/1[org.apache.hedwig.server.meta.WatchedEvent]","4.2.0","3","1","1","1","0.0","1","0","0","0"
"BOOKKEEPER","setZkPrefix/1[java.lang.String]","4.2.0","3","1","2","0","0.0","3","0","0","0"
"BOOKKEEPER","getZkPrefix/0","4.2.0","3","1","2","0","0.0","3","0","0","0"
"BOOKKEEPER","newTopicOwnershipManager/0","4.2.0","3","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","newTopicPersistenceManager/0","4.2.0","3","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","getCurrentVersion/0","4.2.0","3","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","shutdown/0","4.2.0","2","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","newSubscriptionDataManager/0","4.2.0","3","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","initialize/3[org.apache.hedwig.server.common.ServerConfiguration,org.apache.hedwig.server.meta.ZooKeeper,int]","4.2.0","6","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","getTopics/0","4.2.0","3","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","format/2[org.apache.hedwig.server.common.ServerConfiguration,org.apache.hedwig.server.meta.ZooKeeper]","4.2.0","2","8","9","0","26.0","2","0","0","0"
"BOOKKEEPER","isSuccessful/0","4.2.0","3","5","5","7","0.0","2","0","0","0"
"BOOKKEEPER","CreateMMThread/3[java.lang.String,java.lang.String,java.util.concurrent.CyclicBarrier]","4.2.0","13","5","5","7","0.0","2","0","0","0"
"BOOKKEEPER","close/0","4.2.0","3","5","5","7","0.0","2","0","0","0"
"BOOKKEEPER","run/0","4.2.0","13","5","5","7","0.0","2","0","0","0"
"BOOKKEEPER","writeFactoryLayout/3[org.apache.hedwig.server.common.ServerConfiguration,java.lang.String,int]","4.2.0","4","13","17","23","10.0","7","0","0","0"
"BOOKKEEPER","testConcurrent2/0","4.2.0","42","13","17","23","10.0","7","0","0","0"
"BOOKKEEPER","testConcurrent1/0","4.2.0","19","13","17","23","10.0","7","0","0","0"
"BOOKKEEPER","testBadConf/0","4.2.0","25","13","17","23","10.0","7","0","0","0"
"BOOKKEEPER","testBadZkContents/0","4.2.0","23","13","17","23","10.0","7","0","0","0"
"BOOKKEEPER","testPersistenceInfo/0","4.2.0","57","31","7","63","6.0","4","0","0","0"
"BOOKKEEPER","TestMetadataManager/1[java.lang.String]","4.2.0","3","31","7","63","6.0","4","0","0","0"
"BOOKKEEPER","testSubscriptionData/0","4.2.0","95","31","7","63","6.0","4","0","0","0"
"BOOKKEEPER","testOwnerInfo/0","4.2.0","52","31","7","63","6.0","4","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.2.0","3","2","2","2","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.2.0","3","2","2","2","1.0","1","0","0","0"
"BOOKKEEPER","configs/0","4.2.0","3","14","4","13","2.0","3","1","0","0"
"BOOKKEEPER","setUp/0","4.2.0","4","14","4","13","2.0","3","1","0","0"
"BOOKKEEPER","tearDown/0","4.2.0","4","14","4","13","2.0","3","1","0","0"
"BOOKKEEPER","MetadataManagerFactoryTestCase/1[java.lang.String]","4.2.0","7","14","4","13","2.0","3","1","0","0"
"BOOKKEEPER","RegionClientConfiguration/2[int,int]","4.2.0","3","2","1","0","0.0","3","0","0","0"
"BOOKKEEPER","getServerConfiguration/3[int,int,java.lang.String]","4.2.0","3","16","19","31","9.0","6","3","0","0"
"BOOKKEEPER","getRegionClientConfiguration/0","4.2.0","8","16","19","31","9.0","6","3","0","0"
"BOOKKEEPER","stopRegion/1[int]","4.2.0","18","16","19","31","9.0","6","3","0","0"
"BOOKKEEPER","tearDown/0","4.2.0","16","16","19","31","9.0","6","3","0","0"
"BOOKKEEPER","startRegion/1[int]","4.2.0","17","16","19","31","9.0","6","3","0","0"
"BOOKKEEPER","getClientConfiguration/2[int,int]","4.2.0","3","16","19","31","9.0","6","3","0","0"
"BOOKKEEPER","setUp/0","4.2.0","21","16","19","31","9.0","6","3","0","0"
"BOOKKEEPER","RegionServerConfiguration/3[int,int,java.lang.String]","4.2.0","7","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","getPassword/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","getSSLServerPort/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","getServerPort/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","getZkHost/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","isSSLEnabled/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","getCertName/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","getMyRegion/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","setRegionList/0","4.2.0","11","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","isInterRegionSSLEnabled/0","4.2.0","3","4","12","9","35.0","3","0","0","0"
"BOOKKEEPER","getDefaultServerHedwigSocketAddress/0","4.2.0","3","1","1","2","0.0","1","0","0","0"
"BOOKKEEPER","getSSLServerPort/0","4.2.0","3","2","3","1","3.0","3","0","0","0"
"BOOKKEEPER","isStandalone/0","4.2.0","3","2","3","1","3.0","3","0","0","0"
"BOOKKEEPER","getServerPort/0","4.2.0","3","2","3","1","3.0","3","0","0","0"
"BOOKKEEPER","getStandAloneServerConfiguration/0","4.2.0","3","11","6","10","0.0","4","4","0","0"
"BOOKKEEPER","tearDown/0","4.2.0","5","11","6","10","0.0","4","4","0","0"
"BOOKKEEPER","getDefaultHedwigAddress/0","4.2.0","3","11","6","10","0.0","4","4","0","0"
"BOOKKEEPER","tearDownHubServer/0","4.2.0","3","11","6","10","0.0","4","4","0","0"
"BOOKKEEPER","setUp/0","4.2.0","6","11","6","10","0.0","4","4","0","0"
"BOOKKEEPER","startHubServer/1[org.apache.hedwig.server.common.ServerConfiguration]","4.2.0","5","11","6","10","0.0","4","4","0","0"
"BOOKKEEPER","getRemoteAddress/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getPipeline/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","connect/1[java.net.SocketAddress]","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","isReadable/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","isOpen/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getLocalAddress/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","unbind/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","write/1[java.lang.Object]","4.2.0","4","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","setReadable/1[boolean]","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getParent/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","isConnected/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getInterestOps/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","isBound/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","close/0","4.2.0","5","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","compareTo/1[org.apache.hedwig.server.netty.Channel]","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getMessagesWritten/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getConfig/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","write/2[java.lang.Object,java.net.SocketAddress]","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","disconnect/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getCloseFuture/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","isWritable/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","clearMessages/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getId/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","setInterestOps/1[int]","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","bind/1[java.net.SocketAddress]","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","getFactory/0","4.2.0","3","8","27","4","315.0","1","0","0","0"
"BOOKKEEPER","testUpdateLatencyShouldNotFailWithAIOBEWithNegativeLatency/0","4.2.0","5","2","1","2","0.0","1","0","0","0"
"BOOKKEEPER","instantiateTopicManager/0","4.2.0","3","2","1","1","0.0","1","0","0","0"
"BOOKKEEPER","RecordingUncaughtExceptionHandler/1[java.util.concurrent.SynchronousQueue<java.lang.Throwable>]","4.2.0","3","0","2","1","0.0","1","0","0","0"
"BOOKKEEPER","uncaughtException/2[java.lang.Thread,java.lang.Throwable]","4.2.0","3","0","2","1","0.0","1","0","0","0"
"BOOKKEEPER","getDefaultServerHost/0","4.2.0","3","0","1","0","0.0","1","0","0","0"
"BOOKKEEPER","safeProcessResult/5[int,java.lang.String,java.lang.Object,byte[],org.apache.zookeeper.data.Stat]","4.2.0","3","2","1","0","0.0","1","0","0","0"
"BOOKKEEPER","getServerPort/0","4.2.0","3","0","1","1","0.0","1","0","0","0"
"BOOKKEEPER","getServerPort/0","4.2.0","3","0","1","0","0.0","1","0","0","0"
"BOOKKEEPER","instantiateTopicManager/0","4.2.0","26","4","1","1","0.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.2.0","3","1","2","1","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.2.0","3","1","2","1","1.0","1","0","0","0"
"BOOKKEEPER","process/1[org.apache.hedwig.server.netty.WatchedEvent]","4.2.0","2","1","1","0","0.0","1","0","0","0"
"BOOKKEEPER","runPublishRequest/1[int]","4.2.0","17","16","9","17","21.0","3","0","0","0"
"BOOKKEEPER","testUncaughtExceptionInNettyThread/0","4.2.0","21","16","9","17","21.0","3","0","0","0"
"BOOKKEEPER","testSecondServer/0","4.2.0","10","16","9","17","21.0","3","0","0","0"
"BOOKKEEPER","testUncaughtExceptionInZKThread/0","4.2.0","38","16","9","17","21.0","3","0","0","0"
"BOOKKEEPER","testInvalidServerConfiguration/0","4.2.0","24","16","9","17","21.0","3","0","0","0"
"BOOKKEEPER","startServer/3[java.lang.Thread.UncaughtExceptionHandler,int,org.apache.hedwig.server.netty.TestPubSubServer.TopicManagerInstantiator]","4.2.0","15","16","9","17","21.0","3","0","0","0"
"BOOKKEEPER","testValidServerConfiguration/0","4.2.0","24","16","9","17","21.0","3","0","0","0"
"BOOKKEEPER","instantiateTopicManager/0","4.2.0","10","4","1","1","0.0","1","0","0","0"
"BOOKKEEPER","postReleaseCleanup/3[org.apache.hedwig.server.netty.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.2.0","2","6","3","1","1.0","1","0","0","0"
"BOOKKEEPER","realGetOwner/4[org.apache.hedwig.server.netty.ByteString,boolean,org.apache.hedwig.util.Callback<org.apache.hedwig.util.HedwigSocketAddress>,java.lang.Object]","4.2.0","19","6","3","1","1.0","1","0","0","0"
"BOOKKEEPER","isInterRegionSSLEnabled/0","4.2.0","3","0","2","2","1.0","1","0","0","0"
"BOOKKEEPER","getRegions/0","4.2.0","7","0","2","2","1.0","1","0","0","0"
"BOOKKEEPER","postReleaseCleanup/3[org.apache.hedwig.server.netty.ByteString,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.2.0","2","3","2","0","1.0","1","0","0","0"
"BOOKKEEPER","realGetOwner/4[org.apache.hedwig.server.netty.ByteString,boolean,org.apache.hedwig.util.Callback<org.apache.hedwig.util.HedwigSocketAddress>,java.lang.Object]","4.2.0","3","3","2","0","1.0","1","0","0","0"
"BOOKKEEPER","isInterRegionSSLEnabled/0","4.2.0","3","0","2","2","1.0","1","0","0","0"
"BOOKKEEPER","getRegions/0","4.2.0","7","0","2","2","1.0","1","0","0","0"
"BOOKKEEPER","instantiateTopicManager/0","4.2.0","1","1","1","0","0.0","1","0","0","0"
"BOOKKEEPER","serveSubscribeRequest/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId,org.apache.hedwig.util.Callback<org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData>,java.lang.Object]","4.2.0","7","11","4","2","1.0","3","0","0","0"
"BOOKKEEPER","StubSubscriptionManager/5[org.apache.hedwig.server.subscriptions.TopicManager,org.apache.hedwig.server.subscriptions.PersistenceManager,org.apache.hedwig.server.subscriptions.DeliveryManager,org.apache.hedwig.server.common.ServerConfiguration,java.util.concurrent.ScheduledExecutorService]","4.2.0","3","11","4","2","1.0","3","0","0","0"
"BOOKKEEPER","setFail/1[boolean]","4.2.0","3","11","4","2","1.0","3","0","0","0"
"BOOKKEEPER","deliver/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.Message,org.apache.hedwig.util.Callback<java.lang.Void>,java.lang.Object]","4.2.0","30","4","9","9","0.0","1","0","0","0"
"BOOKKEEPER","isInOrder/0","4.2.0","3","4","9","9","0.0","1","0","0","0"
"BOOKKEEPER","OrderCheckingMessageHandler/4[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,int,int]","4.2.0","7","4","9","9","0.0","1","0","0","0"
"BOOKKEEPER","getRetentionSecs/0","4.2.0","3","1","2","0","1.0","4","0","0","0"
"BOOKKEEPER","NewHubServerConfiguration/2[int,int]","4.2.0","3","1","2","0","1.0","4","0","0","0"
"BOOKKEEPER","setUp/0","4.2.0","6","17","10","22","7.0","9","0","0","0"
"BOOKKEEPER","getServerConfiguration/2[int,int]","4.2.0","3","17","10","22","7.0","9","0","0","0"
"BOOKKEEPER","TestUpdateSubscriptionState/0","4.2.0","3","17","10","22","7.0","9","0","0","0"
"BOOKKEEPER","tearDown/0","4.2.0","4","17","10","22","7.0","9","0","0","0"
"BOOKKEEPER","testConsumeWhenTopicRelease/0","4.2.0","30","17","10","22","7.0","9","0","0","0"
"BOOKKEEPER","testConsumeWhenHubShutdown/0","4.2.0","33","17","10","22","7.0","9","0","0","0"
"BOOKKEEPER","isAutoSendConsumeMessageEnabled/0","4.2.0","3","1","1","0","0.0","4","0","0","0"
"BOOKKEEPER","run/0","4.2.0","6","1","2","3","0.0","1","0","0","0"
"BOOKKEEPER","testBasics/0","4.2.0","53","23","2","40","0.0","3","0","0","0"
"BOOKKEEPER","setUp/0","4.2.0","45","23","2","40","0.0","3","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,java.lang.Void]","4.2.0","8","1","2","1","1.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.2.0","8","1","2","1","1.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","3","3","1","2","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","3","3","1","2","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","3","3","1","2","0.0","1","0","0","0"
"BOOKKEEPER","run/0","4.2.0","3","2","1","2","0.0","1","0","0","0"
"BOOKKEEPER","operationFailed/2[java.lang.Object,org.apache.hedwig.exceptions.PubSubException]","4.2.0","8","2","2","1","1.0","1","0","0","0"
"BOOKKEEPER","operationFinished/2[java.lang.Object,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData]","4.2.0","8","2","2","1","1.0","1","0","0","0"
"BOOKKEEPER","stop/0","4.2.0","5","3","4","2","0.0","1","0","0","0"
"BOOKKEEPER","start/0","4.2.0","4","3","4","2","0.0","1","0","0","0"
"BOOKKEEPER","Server410/3[java.lang.String,int,int]","4.2.0","17","3","4","2","0.0","1","0","0","0"
"BOOKKEEPER","Server400/3[java.lang.String,int,int]","4.2.0","14","3","4","1","0.0","1","0","0","0"
"BOOKKEEPER","stop/0","4.2.0","5","3","4","1","0.0","1","0","0","0"
"BOOKKEEPER","start/0","4.2.0","3","3","4","1","0.0","1","0","0","0"
"BOOKKEEPER","getDefaultServerHedwigSocketAddress/0","4.2.0","3","2","1","0","0.0","1","0","0","0"
"BOOKKEEPER","isAutoSendConsumeMessageEnabled/0","4.2.0","3","2","3","0","3.0","1","0","0","0"
"BOOKKEEPER","getDefaultServerHedwigSocketAddress/0","4.2.0","3","2","3","0","3.0","1","0","0","0"
"BOOKKEEPER","getConsumedMessagesBufferSize/0","4.2.0","3","2","3","0","3.0","1","0","0","0"
"BOOKKEEPER","deliver/5[ByteString,ByteString,org.apache.hw_v4_1_0.hedwig.protocol.PubSubProtocol.Message,org.apache.hw_v4_1_0.hedwig.util.Callback<Void>,java.lang.Object]","4.2.0","21","1","4","9","0.0","1","0","0","0"
"BOOKKEEPER","publish/2[org.apache.hedwig.server.ByteString,org.apache.hedwig.server.ByteString]","4.2.0","5","7","4","7","0.0","1","0","0","0"
"BOOKKEEPER","close/0","4.2.0","5","7","4","7","0.0","1","0","0","0"
"BOOKKEEPER","Client400/1[java.lang.String]","4.2.0","11","7","4","7","0.0","1","0","0","0"
"BOOKKEEPER","closeSubscription/2[org.apache.hedwig.server.ByteString,org.apache.hedwig.server.ByteString]","4.2.0","4","11","12","21","2.0","1","0","0","0"
"BOOKKEEPER","publish/2[org.apache.hedwig.server.ByteString,org.apache.hedwig.server.ByteString]","4.2.0","5","11","12","21","2.0","1","0","0","0"
